#Frame            fit       ligand
     935       1.9730       2.1073
     936       1.9927       1.9474
     937       2.0003       2.4338
     938       1.8316       2.0463
     939       1.9706       2.2335
     940       2.1593       2.2992
     941       1.9794       2.6154
     942       1.8442       1.8066
     943       1.9367       2.1911
     944       1.9538       2.1737
     945       1.9575       2.1937
     946       2.1169       2.4713
     947       2.0671       2.2508
     948       2.0686       2.6237
     949       2.1350       2.1748
     950       2.0561       2.3404
     951       2.1445       2.1737
     952       1.9491       1.7160
     953       2.0479       1.9316
     954       2.0112       1.9738
     955       2.0732       2.3816
     956       2.0965       2.3625
     957       1.9847       1.8886
     958       1.9277       1.8201
     959       1.9880       2.1120
     960       2.0451       1.7657
     961       2.1380       2.3428
     962       2.0375       2.1863
     963       1.9567       2.3720
     964       2.0564       2.3998
     965       2.1121       2.5118
     966       1.9895       1.7485
     967       1.7794       1.9624
     968       1.8727       1.8412
     969       2.0424       2.0896
     970       2.0960       1.9846
     971       1.7856       1.9292
     972       1.9955       2.3376
     973       1.9966       2.0143
     974       1.8925       2.4044
     975       1.9592       2.3855
     976       2.0629       2.5524
     977       1.9321       1.8941
     978       1.9135       2.0823
     979       1.8564       2.2255
     980       1.9083       2.3741
     981       1.9871       2.5349
     982       1.8282       2.0506
     983       2.0616       1.9243
     984       1.9073       2.0005
     985       1.8986       2.0308
     986       1.8326       1.6178
     987       1.8352       2.4167
     988       1.9551       2.1651
     989       1.8849       2.2364
     990       1.8155       2.4696
     991       1.7875       2.0999
     992       1.7859       2.0315
     993       1.8025       2.1289
     994       1.8031       2.1826
     995       1.7528       2.0762
     996       1.8530       2.2611
     997       1.7827       2.1444
     998       1.8815       2.3715
     999       1.8584       2.5031
    1000       1.8856       2.3018
    1001       1.3768       1.8011
    1002       1.4526       1.3895
    1003       1.4284       1.8886
    1004       1.4492       1.6921
    1005       1.4351       1.8655
    1006       1.3989       1.8180
    1007       1.7241       1.6264
    1008       1.8240       1.5084
    1009       1.5880       1.4879
    1010       1.4676       1.8338
    1011       1.3086       1.7681
    1012       1.6416       1.5627
    1013       1.4414       1.8884
    1014       1.5295       1.7229
    1015       1.5629       1.1961
    1016       1.5594       1.8879
    1017       1.5217       1.5389
    1018       1.4274       1.5846
    1019       1.4773       1.6547
    1020       1.4710       1.6901
    1021       1.4124       1.3042
    1022       1.6318       1.7090
    1023       1.6190       1.7484
    1024       1.6976       1.6376
    1025       1.6155       1.7670
    1026       1.5545       1.2496
    1027       1.5095       1.6385
    1028       1.5542       1.6730
    1029       1.6121       1.9899
    1030       1.5501       1.6962
    1031       1.7417       1.6571
    1032       1.5988       1.5801
    1033       1.6674       1.6423
    1034       1.7541       1.8086
    1035       1.7767       1.7915
    1036       1.7437       1.9776
    1037       1.7597       1.8622
    1038       1.7371       1.4893
    1039       1.8081       1.4732
    1040       1.7863       1.8901
    1041       1.6626       1.4425
    1042       1.9451       1.5236
    1043       1.8088       1.8871
    1044       1.7921       1.3946
    1045       1.7399       1.6168
    1046       1.8242       1.8312
    1047       1.8633       1.4508
    1048       2.1695       1.6310
    1049       2.1035       2.0463
    1050       2.1706       1.7798
    1051       2.0189       1.4820
    1052       2.1011       1.5674
    1053       2.0922       1.5032
    1054       2.0241       1.6496
    1055       2.1397       2.2527
    1056       2.2511       2.0091
    1057       2.0084       1.8241
    1058       1.9230       2.1990
    1059       1.9694       1.7961
    1060       2.1060       2.0978
    1061       2.0083       2.3754
    1062       2.0149       1.8117
    1063       1.9186       2.1564
    1064       1.9755       2.3595
    1065       2.1185       2.1124
    1066       2.1475       2.1198
    1067       2.2930       4.0570
