#Frame            fit       ligand
     855       2.7128       2.5076
     856       3.3188       2.5628
     857       3.4731       2.0343
     858       3.4285       1.9430
     859       3.2380       2.3952
     860       3.1646       2.7104
     861       3.2300       2.3384
     862       2.8272       2.3275
     863       2.5094       2.4790
     864       3.7091       2.4200
     865       2.6760       1.8263
     866       2.4422       2.4672
     867       2.6624       1.9383
     868       2.7682       2.5348
     869       2.5643       2.4187
     870       2.5882       2.1115
     871       3.4032       2.6800
     872       3.6243       1.7987
     873       3.7627       1.9974
     874       3.2778       1.7722
     875       2.8322       2.3423
     876       4.0131       2.2166
     877       3.2450       2.5029
     878       3.9771       2.6926
     879       3.1238       2.2357
     880       3.6643       2.7824
     881       3.8895       2.4983
     882       2.9727       2.7337
     883       3.1539       2.5768
     884       3.8159       2.4553
     885       3.1070       2.2861
     886       4.4111       1.9711
     887       3.9871       1.8819
     888       3.3988       2.1689
     889       3.7582       1.7921
     890       3.8026       1.3594
     891       5.2648       1.5125
     892       3.7707       1.7453
     893       3.6112       2.1065
     894       4.9070       2.5184
     895       4.8268       2.7848
     896       5.8582       4.1242
     897       4.2096       2.6121
     898       4.8501       3.0590
     899       5.6363       4.4500
     900       4.5626       7.9096
     901       4.2159       7.8551
     902       5.0950       6.5741
     903       5.2368       8.2137
     904       5.8055       7.5251
     905       5.3078       7.7267
     906       4.8508       5.3180
     907       4.6296       7.0253
     908       3.9821       6.1372
     909       4.0430       5.7188
     910       4.7484       6.3170
     911       4.8009       6.4183
     912       4.8890       8.7832
     913       5.1732       8.5415
     914       5.5610      11.0222
     915       5.1778       7.9955
     916       4.4305       8.1660
     917       5.7052       9.1939
     918       5.0178       8.6195
     919       5.2480       9.7445
     920       4.2034       8.8969
     921       3.4482       8.7332
     922       3.4049       7.9586
     923       3.0575       7.9064
     924       4.0932       9.4424
     925       3.2743       8.5993
     926       4.2180       9.6686
     927       3.8129       8.9959
     928       3.1572       8.8090
     929       3.8232       8.8109
     930       3.9084       9.3453
     931       4.6456       8.8412
     932       3.9093       8.4698
     933       5.0484       9.9152
     934       4.2520       8.1961
     935       4.6286       8.1203
     936       3.9441       8.8157
     937       4.4939       8.8565
     938       4.9172       9.1859
     939       4.2861       8.9458
     940       5.1568       9.3030
     941       4.7671       9.1284
     942       4.8287       8.9791
     943       4.1306       8.6257
     944       4.5366       9.7399
     945       4.2245       8.9689
     946       4.9582       9.0686
     947       4.5275       8.8495
     948       5.0299       9.2654
     949       5.5326       9.9939
     950       5.5676       9.2383
     951       5.6476       9.2490
     952       5.3190       9.5467
     953       3.8570       9.1479
     954       4.0408       7.0693
     955       5.2759       7.4684
     956       4.6179       6.8833
     957       4.3370       7.1745
     958       3.8476       7.6670
     959       4.5366       8.9656
     960       5.4502       9.6446
     961       3.8858       9.3616
     962       4.5214       8.9241
     963       4.5878       8.6620
     964       3.6860       8.3602
     965       4.7540       8.6486
     966       4.8238       8.6382
     967       4.1496       8.0024
     968       4.2431       8.0513
     969       5.8804      10.2005
     970       3.9281       8.2118
     971       5.2385       8.7932
     972       4.9235       8.6043
     973       5.0788       8.4099
     974       4.7030       8.5648
     975       4.7263       7.9774
     976       5.6370       8.9871
     977       5.2929       8.4548
     978       4.1509       9.5858
     979       4.9661       9.2993
     980       4.5513       8.4704
     981       6.3973      12.2714
     982       9.2600      15.0555
     983       7.1931      12.0881
     984       7.1061      13.4303
     985       7.1216      13.3875
     986       5.8338      13.3237
     987       5.8065      11.3823
     988       6.4529      11.1018
     989       7.6621      13.3209
     990       6.9306      13.2009
     991       7.9362      14.8229
     992       7.3385      14.2108
     993       8.4342      15.7357
     994       7.3595      14.2712
     995       7.4373      14.8998
     996       6.4555      12.1828
     997       5.0680      10.1430
     998       4.1065       9.3954
     999       4.4101      10.0941
    1000       4.2940       8.5233
    1001       1.3698       1.4725
    1002       1.4168       1.7478
    1003       1.4697       2.2202
    1004       1.8173       1.7351
    1005       1.5910       1.2838
    1006       1.6271       1.1607
    1007       1.5110       1.2481
    1008       1.3873       0.5476
    1009       1.7636       1.2114
    1010       1.6268       0.7920
    1011       1.5954       0.7464
    1012       1.5125       0.8570
    1013       1.4332       0.6975
    1014       1.5445       0.8842
    1015       1.6257       1.5320
    1016       1.6280       1.2766
    1017       1.8046       1.1728
    1018       1.5647       0.9967
    1019       1.4894       1.1687
    1020       1.6615       0.7603
    1021       1.4821       1.1078
    1022       1.5325       1.3980
    1023       1.7102       1.8570
    1024       1.6090       1.8877
    1025       1.5481       1.3885
    1026       1.7941       1.0625
    1027       1.5823       1.3547
    1028       1.7216       3.0277
    1029       1.5943       2.8661
    1030       1.7497       3.1487
    1031       1.8832       3.2330
    1032       2.0191       3.9168
    1033       1.7125       2.8699
    1034       1.9360       2.0064
    1035       1.7874       2.0251
    1036       1.7173       2.0914
    1037       1.8685       2.2063
    1038       1.7293       1.1990
    1039       1.6718       1.1830
    1040       1.6524       1.0727
    1041       1.7160       1.3401
    1042       1.6879       1.0461
    1043       1.8371       1.1428
    1044       1.7587       1.5903
    1045       1.6453       1.3877
    1046       1.7476       1.1577
    1047       1.6049       1.3621
    1048       1.5617       1.4216
    1049       1.5834       1.0485
    1050       1.5248       1.5737
    1051       1.5182       1.4052
    1052       1.6132       1.2725
    1053       1.5678       1.4686
    1054       1.6319       1.4976
    1055       1.5461       1.5864
    1056       1.6263       1.3098
    1057       1.5480       1.6209
    1058       1.6518       1.4797
    1059       1.7203       1.4918
    1060       1.5257       1.4665
    1061       1.8220       1.5571
    1062       1.6912       2.1087
    1063       1.6539       1.5344
    1064       1.6130       1.8062
    1065       1.7167       1.2424
    1066       1.5891       1.5959
    1067       1.6624       1.3060
