#Frame            fit       ligand
     475      12.0724      43.7253
     476      14.8783      36.1187
     477      13.1464      36.0798
     478      20.5646      63.1673
     479      21.9327      72.3624
     480      22.1899      40.9299
     481      20.6247      83.9318
     482      22.0252      60.9929
     483      20.1707      54.1738
     484      18.4684      55.3761
     485      16.5231      61.2922
     486      16.1805      64.9401
     487      17.7961      53.4261
     488      22.1907      60.2720
     489      21.5146      79.3969
     490      19.7697      53.4509
     491      23.2163      63.2841
     492      23.8540      27.9843
     493      17.2248      57.2743
     494      18.2632      72.3467
     495      17.9709      63.8530
     496      18.9456      44.7983
     497      19.6332      74.9142
     498      17.6315      63.1904
     499      19.1688      47.9683
     500      15.9846      78.2715
     501       1.4900       1.1608
     502       1.6686       1.4512
     503       1.6422       1.3165
     504       1.5944       0.8918
     505       1.8119       1.2330
     506       1.5242       1.3963
     507       1.5470       1.3385
     508       1.7763       1.0002
     509       1.4625       1.4320
     510       1.6175       0.9907
     511       1.6637       1.2005
     512       1.6418       1.2795
     513       1.5552       1.3440
     514       1.6794       1.0727
     515       1.6829       1.4589
     516       1.6056       1.1671
     517       1.6288       1.2033
     518       1.5742       0.8878
     519       1.6355       1.5194
     520       1.6415       1.2408
     521       1.8194       1.2367
     522       1.5412       1.2820
     523       1.6271       1.4376
     524       1.6783       1.2714
     525       1.7304       1.4300
     526       1.6722       1.2611
     527       1.6146       1.3888
     528       1.7189       1.2781
     529       1.7381       1.3890
     530       1.7231       1.0705
     531       1.8055       1.2333
     532       1.7630       1.4003
     533       1.6049       1.2419
     534       1.5732       1.2288
     535       1.9788       0.9856
     536       1.6322       1.3325
     537       1.6176       1.3282
     538       1.6803       1.2563
     539       1.7288       1.4712
     540       1.7367       1.4259
     541       1.8084       1.4339
     542       1.6034       1.7496
     543       1.6292       1.6770
     544       1.7236       1.3252
     545       1.7849       1.0203
     546       1.6637       1.6064
     547       1.6728       1.7745
     548       1.7283       1.1471
     549       1.5887       1.4014
     550       1.6825       1.5208
     551       1.7363       1.3446
     552       1.7211       1.5395
     553       1.6768       1.2745
     554       1.9204       1.3821
     555       1.6701       1.6720
     556       1.7775       1.6428
     557       1.6948       1.2116
     558       1.6958       1.5906
     559       1.7645       1.3251
     560       1.5382       1.3040
     561       1.5819       1.3585
     562       1.5263       1.3655
     563       1.5491       1.5022
     564       1.6954       1.6397
     565       1.6543       1.6507
     566       1.6152       1.6018
     567       1.4856       1.4151
     568       1.7182       1.6196
     569       1.6565       1.4674
     570       1.7357       1.4194
