#Frame            fit       ligand
     589       2.0122       3.5599
     590       2.0127       4.5174
     591       1.9696       3.9243
     592       2.0910       4.7337
     593       1.8590       4.6784
     594       1.9724       4.8918
     595       2.1472       4.0387
     596       2.1139       3.9989
     597       2.1620       4.2186
     598       2.0639       3.8485
     599       2.0275       4.5056
     600       2.1946       4.1506
     601       2.0787       3.9640
     602       2.0142       4.3571
     603       2.0804       4.0226
     604       2.0894       3.5382
     605       2.1648       4.7308
     606       2.0948       4.7694
     607       2.1806       3.8489
     608       2.0145       4.3466
     609       2.3552       4.5183
     610       2.5252       3.7336
     611       2.2344       5.2669
     612       2.2626       4.6782
     613       2.0856       3.6668
     614       2.0698       4.6855
     615       2.1938       4.7711
     616       2.1692       4.4720
     617       2.1551       4.9227
     618       2.0827       4.3024
     619       2.0916       3.9145
     620       2.0406       4.4593
     621       2.4117       4.2628
     622       1.8865       4.1279
     623       2.0570       4.6385
     624       2.1732       3.6661
     625       2.3118       5.0488
     626       2.0563       4.8436
     627       2.2713       4.3023
     628       1.9898       4.8020
     629       2.0413       4.2852
     630       1.9762       4.5212
     631       1.8253       4.9890
     632       1.9772       5.1328
     633       2.0482       4.4543
     634       2.2098       4.8588
     635       2.0538       4.8790
     636       1.9366       4.7702
     637       1.9500       4.2853
     638       2.0013       4.2099
     639       2.1179       3.9191
     640       2.3620       4.4405
     641       2.1217       4.2447
     642       2.0658       5.7453
     643       2.0033       4.4798
     644       2.0595       4.8399
     645       2.2331       3.8496
     646       2.2361       4.6127
     647       2.0158       4.9543
     648       2.1211       4.7640
     649       1.9233       4.5951
     650       2.4013       4.5608
     651       2.0586       4.4039
     652       2.2654       5.6261
     653       2.2356       4.7389
     654       2.1528       5.0008
     655       2.1739       4.6300
     656       2.1577       4.3987
     657       2.2243       4.1596
     658       2.1744       4.2138
     659       2.3138       4.1134
     660       1.9867       3.6818
     661       2.1085       3.2089
     662       2.0186       3.4324
     663       2.2049       3.5057
     664       2.1042       2.9586
     665       2.1548       3.8470
     666       2.1324       3.7471
     667       2.2178       2.9164
     668       2.1073       3.8998
     669       2.1251       3.9130
     670       2.1376       4.8474
     671       2.3016       3.1472
     672       2.1347       3.9131
     673       2.0516       3.4401
     674       1.9258       3.6226
     675       1.9253       3.4587
     676       1.9495       4.3451
     677       2.2433       3.6014
     678       2.3637       4.2600
     679       2.2083       3.5447
     680       2.2060       5.7562
     681       2.3398       4.1393
     682       2.2680       4.4648
     683       2.1988       3.6468
     684       2.0140       4.6302
     685       2.1664       4.6334
     686       2.0990       5.0601
     687       2.0379       4.3612
     688       1.9382       4.8159
     689       2.0009       4.3441
     690       2.3573       4.0444
     691       2.0786       3.8299
     692       2.2793       4.0680
     693       1.9326       4.7062
     694       2.0818       4.8287
     695       1.8130       4.2635
     696       1.8109       4.2376
     697       1.8935       4.7536
     698       1.9281       4.9357
     699       1.8904       3.7141
     700       2.1138       4.1428
     701       1.6958       4.3699
     702       2.0158       4.9316
     703       2.0194       4.3081
     704       2.2797       4.2769
     705       2.1241       5.1026
     706       1.9039       4.9543
     707       2.1293       4.1740
     708       2.2297       3.8521
     709       1.9850       4.5226
     710       1.9011       4.5265
     711       2.0091       4.5513
     712       2.0762       4.0062
     713       2.3081       4.0334
     714       2.1396       4.5301
     715       2.0381       4.6823
     716       2.2751       4.6009
     717       2.3405       4.7449
     718       2.1393       4.5090
     719       2.0736       5.1272
     720       2.1620       5.0139
     721       2.2603       4.9237
     722       2.2271       5.1836
     723       2.0899       5.1648
     724       2.1412       4.6699
     725       2.1821       4.9518
     726       2.1582       4.4025
     727       2.2192       4.9363
     728       2.3486       4.8889
     729       2.1757       4.7789
     730       2.1862       4.5242
     731       1.9318       5.2820
     732       2.2240       3.8089
     733       2.3091       4.3946
     734       2.0608       4.5122
     735       2.1314       3.0840
     736       1.8547       3.8209
     737       2.0175       4.5066
     738       2.2119       5.2809
     739       2.1005       6.4136
     740       2.3121       3.9322
     741       2.1684       4.5158
     742       2.2277       4.4587
     743       2.1325       6.1362
     744       2.0896       4.7689
     745       2.0457       4.7471
     746       2.2869       5.6415
     747       2.2970       4.4499
     748       2.0744       4.9491
     749       2.1132       3.9920
     750       2.1749       5.9808
     751       2.3510       4.7947
     752       1.9635       3.8263
     753       2.1372       3.6165
     754       1.9336       4.1577
     755       1.8670       4.4319
     756       2.3171       5.1626
     757       2.1058       4.1106
     758       2.0380       4.0254
     759       2.1585       4.2859
     760       2.0020       4.0208
     761       2.2418       4.6877
     762       2.1396       4.0867
     763       2.4206       4.5191
     764       2.0194       3.6757
     765       2.1505       4.1112
     766       2.1207       4.6889
     767       2.1009       4.9274
     768       2.2850       4.5696
     769       2.4674       4.8387
     770       2.3377       5.8526
     771       1.9993       4.8083
     772       2.3761       4.4720
     773       1.9716       4.1006
     774       1.9500       5.4338
     775       1.9613       5.0052
     776       2.2050       5.7515
     777       2.0313       4.6096
     778       2.1027       4.4328
     779       2.1563       4.0368
     780       2.1662       3.9171
     781       1.9716       4.2150
     782       2.0211       4.0951
     783       1.9825       4.4694
     784       2.0134       4.0433
     785       2.0058       4.1960
     786       2.1346       4.7926
     787       2.0815       4.1527
     788       2.1082       4.8899
     789       2.0241       4.0883
     790       2.1475       4.5942
     791       2.2120       5.0381
     792       2.1699       4.2145
     793       2.0827       4.6744
     794       2.2083       4.1487
     795       2.4846       4.8953
     796       2.1102       4.5684
     797       2.0352       4.4989
     798       2.0403       4.7205
     799       2.1390       4.3363
     800       2.3394       5.0041
     801       2.1044       4.7396
     802       2.4878       4.6648
     803       2.4536       5.0436
     804       2.3746       4.3489
     805       2.0774       4.3358
     806       2.1519       3.7460
     807       2.3057       4.1343
     808       2.4264       4.0740
     809       2.0590       4.1130
     810       2.0146       4.3355
     811       2.0227       4.2566
     812       2.0559       4.6847
     813       2.3281       4.6863
     814       2.0891       3.7272
     815       2.2383       3.9264
     816       1.9970       4.4665
     817       2.0453       4.3996
     818       2.1287       4.8042
     819       2.3174       4.7638
     820       2.2697       4.4312
     821       2.4577       4.3100
     822       2.3471       4.3553
     823       2.2149       4.3528
     824       2.5565       4.6895
     825       2.1934       4.6323
     826       2.1186       4.5763
     827       2.1828       4.7389
     828       2.1369       4.6712
     829       2.4509       4.1483
     830       2.1032       4.2491
     831       2.2187       4.0072
     832       2.1812       4.1213
     833       2.2838       4.1502
     834       2.0437       4.1199
     835       1.9463       3.6538
     836       1.7903       3.6677
     837       1.9740       4.7532
     838       1.9169       4.8675
     839       1.8998       4.4537
     840       1.9488       3.9156
     841       2.0605       4.7632
     842       1.9733       4.4247
     843       2.0664       4.1784
     844       1.9653       3.5150
     845       1.8441       4.7534
     846       1.9585       4.5059
     847       2.1535       3.7186
     848       2.1319       4.5053
     849       1.9869       3.8739
     850       2.0982       4.0084
     851       1.9791       4.4744
     852       2.1042       4.1971
     853       2.0110       4.4128
     854       1.9068       4.6833
     855       2.0442       4.0148
     856       1.9131       4.5591
     857       2.3193       4.3119
     858       1.9818       4.5076
     859       2.0404       4.0296
     860       2.1822       4.0439
     861       2.0990       4.1480
     862       2.1070       3.5203
     863       2.2194       4.6223
     864       2.1640       4.4251
     865       2.2333       4.2383
     866       2.1726       6.2207
     867       2.0814       4.3662
     868       2.3211       4.5753
     869       2.2162       4.7577
     870       2.3052       4.5098
     871       2.3189       5.0585
     872       2.3913       4.5852
     873       2.1565       4.9334
     874       2.1983       4.5116
     875       2.0655       4.7057
     876       2.0908       4.3109
     877       2.2738       4.9133
     878       1.9709       4.3173
     879       2.1787       4.4833
     880       1.9815       4.8096
     881       1.9846       4.3144
     882       2.0412       3.9953
     883       2.0995       4.5375
     884       2.4059       5.3117
     885       2.5310       4.9021
     886       2.2336       3.9640
     887       2.3275       4.9257
     888       2.2138       5.1193
     889       2.2338       4.2107
     890       2.2000       4.0872
     891       2.4196       4.8063
     892       2.4665       4.9990
     893       2.6755       4.7818
     894       2.4489       4.6530
     895       2.6784       4.9015
     896       2.5600       4.7766
     897       2.1744       4.3721
     898       2.3858       4.0835
     899       2.0651       4.6206
     900       2.4489       4.5278
     901       2.2440       4.7031
     902       2.1793       4.3475
     903       2.2646       3.9055
     904       1.8048       4.2880
     905       1.9987       4.0208
     906       2.2500       4.6155
     907       1.9891       4.3265
     908       1.9492       4.2874
     909       1.9839       4.2148
     910       2.1353       4.5563
     911       2.3278       4.9058
     912       2.0968       4.3314
     913       2.3123       4.9921
     914       2.2005       4.7409
     915       2.3551       4.4298
     916       2.1092       3.6479
     917       2.1107       4.5898
     918       2.1343       5.1864
     919       2.4140       5.2889
     920       1.9862       5.4072
     921       2.0103       4.7320
     922       2.0559       4.4163
     923       2.0622       5.0558
     924       2.0438       4.6700
     925       1.9366       4.6353
     926       2.2894       4.6872
     927       2.0329       5.2265
     928       2.2618       4.8736
     929       2.1726       4.4428
     930       2.2826       4.4620
     931       2.2378       4.4034
     932       2.1498       4.4328
     933       2.1202       3.6685
     934       2.0996       4.0606
     935       2.1581       4.3040
     936       2.1482       4.5744
     937       2.2267       4.9984
     938       2.2261       4.9142
     939       2.3345       4.1199
     940       2.2359       4.6725
     941       2.2517       4.3044
     942       2.0353       4.2422
     943       2.1685       4.4589
     944       2.0446       4.5388
     945       2.0406       4.3983
     946       1.9379       4.8874
     947       1.8798       3.6679
     948       2.1139       4.9918
     949       2.3536       4.4603
     950       2.0353       4.5539
     951       2.0654       4.7315
     952       1.9906       4.3478
     953       2.2242       4.9386
     954       1.9054       4.4546
     955       1.9776       4.7231
     956       2.0779       4.3641
     957       2.0507       4.8860
     958       2.1737       4.8281
     959       1.9798       4.4461
     960       2.0020       4.7051
     961       2.0768       4.0791
     962       1.8803       4.6642
     963       1.9786       4.5517
     964       1.9766       4.0602
     965       1.7950       4.1867
     966       1.8897       4.6692
     967       1.9629       4.7424
     968       2.0996       5.2163
     969       2.0525       4.7503
     970       1.9327       4.3515
     971       1.8689       3.8543
     972       1.9338       4.5760
     973       1.9903       4.2960
     974       1.9909       4.4528
     975       2.0262       4.8796
     976       1.9999       4.1435
     977       1.8319       3.7124
     978       1.9844       4.5825
     979       1.8930       4.4475
     980       2.0921       4.2095
     981       2.3265       4.9940
     982       2.1772       4.5729
     983       1.9666       4.2151
     984       2.0653       5.2440
     985       2.0214       4.9100
     986       1.9342       4.4403
     987       2.1312       4.9994
     988       2.0292       4.1905
     989       2.0396       4.8099
     990       2.1426       4.7457
     991       2.2389       4.0388
     992       2.7023       4.9919
     993       2.3082       4.2688
     994       2.2017       5.1635
     995       2.3054       4.8672
     996       2.3403       4.8305
     997       2.4033       4.5866
     998       2.1332       4.8785
     999       2.2393       6.5468
    1000       2.2058       4.7099
    1001       1.6075       1.0902
    1002       1.7386       1.6124
    1003       1.6007       1.1185
    1004       1.6109       0.9443
    1005       1.8494       1.4019
    1006       1.5683       1.4126
    1007       1.5944       1.4097
    1008       1.5788       1.4793
    1009       1.6579       0.9567
    1010       1.8291       1.2993
    1011       1.6700       1.1300
    1012       1.4723       0.9697
    1013       1.4631       0.8429
    1014       1.7935       1.7171
    1015       1.6194       0.8163
    1016       1.6931       0.8694
    1017       1.7417       0.8215
    1018       1.8896       0.9663
    1019       2.0801       1.1845
    1020       1.7689       0.9877
    1021       1.7266       1.0467
    1022       2.1739       1.2338
    1023       1.8744       0.9153
    1024       1.8150       1.1136
    1025       1.9684       1.3820
    1026       1.8663       1.1329
    1027       2.0355       1.5744
    1028       2.0941       1.4011
    1029       1.8270       1.9516
    1030       1.9405       1.2854
    1031       1.8207       1.1389
    1032       1.9382       1.9020
    1033       1.7453       1.3505
    1034       2.1018       1.3008
    1035       1.9959       1.3534
    1036       1.7984       1.1612
    1037       1.9804       2.0182
    1038       1.8531       1.0309
    1039       1.7786       1.3639
    1040       1.9115       1.8012
    1041       1.9696       1.6771
    1042       1.7646       1.6455
    1043       1.9590       1.1040
    1044       1.8813       1.4025
    1045       1.8959       1.4271
    1046       1.8041       1.2548
    1047       1.8868       1.4374
    1048       1.7671       1.4070
    1049       1.9061       1.4717
    1050       2.1602       2.5233
    1051       1.9248       1.2601
    1052       2.1250       1.3404
    1053       1.9593       1.1942
    1054       2.1443       1.7387
    1055       2.1748       1.2730
    1056       2.1616       1.2342
    1057       2.1124       1.6103
    1058       2.0687       1.3622
    1059       1.9866       1.0683
    1060       2.1572       1.6006
    1061       2.3316       1.5352
    1062       1.9951       1.9682
    1063       2.0493       1.6842
    1064       1.9947       1.6156
    1065       1.9294       1.6135
    1066       1.8380       1.6796
    1067       1.9625       1.6828
