#Frame            fit       ligand
     621       1.7406       3.3046
     622       1.8259       3.5067
     623       1.8366       3.4253
     624       1.8760       3.7239
     625       1.8765       3.4618
     626       1.8397       3.1257
     627       1.8738       3.5682
     628       1.7934       3.0174
     629       1.8205       2.4167
     630       1.8358       4.2912
     631       1.9049       3.4954
     632       1.7474       3.6366
     633       1.7457       3.2026
     634       1.7503       2.9094
     635       1.8329       2.8020
     636       1.7523       2.7088
     637       1.8695       2.9659
     638       1.9193       2.8543
     639       1.7550       3.6096
     640       1.8574       3.3309
     641       1.9160       3.1042
     642       1.9689       3.2768
     643       2.1019       3.5646
     644       1.9183       2.9532
     645       2.1334       3.8674
     646       1.9220       3.5782
     647       1.8663       2.9200
     648       1.8634       3.4662
     649       2.0906       3.7075
     650       1.9685       2.7624
     651       1.9428       3.1493
     652       1.8558       3.2912
     653       1.8582       2.9917
     654       1.8095       3.0446
     655       1.7695       3.5911
     656       2.2268       3.7838
     657       1.9662       3.0887
     658       1.9268       3.4668
     659       1.8702       3.3971
     660       1.9827       3.1837
     661       2.1828       3.2828
     662       1.9490       3.5914
     663       1.8929       3.3252
     664       1.8495       3.1287
     665       1.8825       2.9399
     666       1.9398       2.9794
     667       2.0798       3.0553
     668       2.0485       3.2753
     669       2.0109       3.4187
     670       2.0504       3.1739
     671       2.0703       3.0069
     672       2.0390       3.2475
     673       1.9310       3.1951
     674       2.1214       2.8393
     675       1.9187       3.5209
     676       1.9514       3.5697
     677       1.9405       2.8796
     678       1.7992       3.0472
     679       1.8819       2.5848
     680       2.0312       2.9237
     681       1.9783       3.5000
     682       1.8585       2.9136
     683       1.8218       3.0692
     684       1.7607       3.0310
     685       1.9113       3.5192
     686       1.9819       3.0004
     687       1.8306       3.4629
     688       1.8381       2.4393
     689       1.9411       3.2260
     690       2.0848       3.3363
     691       1.9066       2.2900
     692       2.1065       2.5710
     693       1.9671       2.5966
     694       2.0501       2.4384
     695       1.9768       2.1237
     696       1.9687       2.0693
     697       1.9436       3.0039
     698       2.0023       2.7032
     699       2.1806       2.9298
     700       2.1564       3.8607
     701       2.1898       3.7936
     702       2.1763       3.5899
     703       2.0180       2.2873
     704       2.0169       2.6774
     705       2.0111       2.2027
     706       2.1745       2.5475
     707       2.2072       4.0601
     708       2.0618       3.1638
     709       1.9740       3.5367
     710       1.8696       2.7381
     711       2.0419       2.9437
     712       2.0221       2.9497
     713       1.8422       2.9555
     714       1.9882       3.5171
     715       2.0283       3.5196
     716       2.1673       3.0803
     717       1.8596       2.6268
     718       1.9715       2.8919
     719       1.8017       2.7747
     720       2.0248       2.8606
     721       2.2045       3.0079
     722       1.9832       2.8801
     723       1.9588       2.7901
     724       1.8444       2.9029
     725       1.9405       3.3836
     726       2.0529       2.9229
     727       1.9802       2.9782
     728       2.0246       2.6699
     729       2.0685       2.7151
     730       1.9180       2.5883
     731       2.1091       3.3877
     732       2.0159       3.2931
     733       2.0189       3.3736
     734       2.0626       3.2130
     735       2.0044       3.2411
     736       1.8635       3.4585
     737       1.9078       2.8491
     738       2.0390       3.1506
     739       2.0597       2.9671
     740       2.0163       2.9026
     741       2.0035       4.0934
     742       2.1569       4.9545
     743       1.9807       3.7173
     744       2.0444       4.2599
     745       2.1780       5.0595
     746       2.7456       5.1668
     747       2.5821       5.1005
     748       2.6141       4.9534
     749       2.7802       4.7880
     750       2.9161       5.1080
     751       3.0980       4.8437
     752       2.7798       4.5777
     753       3.0992       4.9925
     754       2.1475       4.5545
     755       2.2949       4.2974
     756       2.8699       4.5109
