#Frame            fit       ligand
    1028       1.5961       1.2345
    1029       1.5557       1.2247
    1030       1.5731       1.5704
    1031       1.5487       1.3028
    1032       1.5743       1.1217
    1033       1.5589       1.0373
    1034       1.5537       1.1910
    1035       1.8661       1.5779
    1036       1.5362       1.0773
    1037       1.6197       1.1257
    1038       1.5632       1.2565
    1039       1.5820       1.3309
    1040       1.5805       1.4934
    1041       1.6594       1.7440
    1042       1.6038       1.1699
    1043       1.6232       1.5241
    1044       1.5908       1.1087
    1045       1.8095       1.5678
    1046       1.5638       1.5194
    1047       1.6675       1.1951
    1048       1.5619       1.2056
    1049       1.7298       1.6073
    1050       1.7562       1.7195
    1051       1.8061       1.4050
    1052       1.7511       1.4496
    1053       1.8732       1.4879
    1054       1.7516       1.3253
    1055       1.8056       1.3367
    1056       1.6964       1.3597
    1057       1.8067       1.1673
    1058       1.9287       2.4754
    1059       1.7362       1.6560
    1060       1.7639       1.4590
    1061       1.8900       1.0573
    1062       1.7390       1.3265
    1063       1.7327       1.3513
    1064       2.0513       1.5469
    1065       1.7794       1.2650
    1066       1.8571       1.2670
    1067       1.9004       1.3955
