#Frame            fit       ligand
     795       2.0905       2.7932
     796       1.9453       2.7595
     797       2.1465       2.6242
     798       2.4810       2.2552
     799       2.2368       2.2408
     800       2.1845       2.7749
     801       2.1967       2.4458
     802       2.2235       1.7906
     803       2.0331       2.0243
     804       2.2025       2.6432
     805       2.1904       2.5829
     806       2.1920       3.1926
     807       2.0875       3.0130
     808       2.0877       3.6327
     809       2.2156       2.8757
     810       2.1648       2.8309
     811       2.0178       3.0484
     812       2.3734       3.3658
     813       2.2982       2.3422
     814       2.0716       2.5534
     815       2.0711       2.7903
     816       2.1258       3.1409
     817       2.2704       2.8738
     818       2.0063       3.5563
     819       2.0677       3.7683
     820       2.0088       3.0236
     821       1.8750       3.3816
     822       1.9456       3.1844
     823       2.0041       2.7844
     824       1.9401       2.6902
     825       2.1063       2.7580
     826       1.9792       2.7634
     827       2.0013       2.9073
     828       2.2176       2.7605
     829       2.0482       2.9475
     830       2.3223       2.3342
     831       2.1465       2.4666
     832       2.0647       2.9607
     833       1.9934       3.0981
     834       2.2064       3.7410
     835       2.1934       3.0877
     836       2.1744       3.4356
     837       2.2132       2.9698
     838       2.2810       3.3259
     839       2.3400       2.7983
     840       2.0127       2.6140
     841       2.1706       2.6427
     842       2.2683       2.7504
     843       2.1682       2.4978
     844       2.0012       3.0178
     845       2.2289       2.6240
     846       2.1255       3.0860
     847       2.2085       2.8973
     848       2.1423       2.6929
     849       2.2910       3.5402
     850       2.1467       2.9152
     851       2.3231       2.8858
     852       2.2843       3.0292
     853       2.4779       2.8733
     854       2.4210       2.7953
     855       2.1025       2.5353
     856       2.0407       2.5019
     857       2.1994       1.9994
     858       2.1527       2.6601
     859       2.1159       2.2892
     860       1.9835       2.4193
     861       2.3479       2.0566
     862       2.2203       2.1991
     863       2.3080       2.1576
     864       2.4680       2.2038
     865       2.0652       2.8119
     866       2.2629       2.5456
     867       2.1327       2.2822
     868       2.2026       2.4584
     869       2.1233       2.7900
     870       2.4623       2.5496
     871       2.1581       2.6451
     872       2.0588       2.5088
     873       2.0714       2.5142
     874       2.1408       2.9569
     875       2.1695       3.3958
     876       2.2745       3.8030
     877       2.3487       2.4241
     878       2.2423       2.8225
     879       2.3451       2.6253
     880       2.2100       3.1940
     881       2.0642       2.4129
     882       2.1827       2.7736
     883       2.0362       2.6775
     884       2.1524       2.3137
     885       2.0482       2.5786
     886       1.8900       2.5648
     887       1.9299       2.8277
     888       2.2009       2.6153
     889       2.0790       3.1180
     890       2.1881       2.7124
     891       2.2332       2.0810
     892       2.1428       2.7209
     893       2.1411       2.8192
     894       2.1291       2.5109
     895       2.0231       2.9918
     896       1.9808       2.6296
     897       2.2279       2.7083
     898       2.0519       2.5268
     899       1.9782       2.5771
     900       2.1156       2.5566
     901       1.9325       2.1517
     902       2.2042       2.0092
     903       2.3534       2.2459
     904       2.3511       2.0632
     905       2.2393       2.5794
     906       1.9861       2.2035
     907       2.0201       2.0623
     908       2.1835       2.1357
     909       2.1284       1.9820
     910       2.1454       2.2641
     911       2.3073       2.4068
     912       2.2540       1.9987
     913       2.3617       2.4552
     914       2.1315       1.9873
     915       2.1065       2.5752
     916       2.1290       2.7057
     917       2.2932       2.4705
     918       2.2331       2.1636
     919       2.4270       1.8130
     920       2.3277       2.6185
     921       2.2839       2.1294
     922       2.1610       1.8709
     923       2.2445       2.6470
     924       2.1906       2.2446
     925       2.0148       1.9141
     926       2.0977       2.2099
     927       2.0694       2.1656
     928       2.0334       1.8635
     929       2.1404       2.7161
     930       2.2622       2.3762
     931       2.1535       2.3138
     932       2.2075       2.3109
     933       2.1350       2.1672
     934       2.0319       2.2939
     935       2.2581       2.5241
     936       2.2419       2.0613
     937       2.0144       2.2793
     938       2.0241       2.0515
     939       2.0430       2.2533
     940       1.9918       2.5935
     941       2.3688       2.9413
     942       2.2723       2.6581
     943       2.2561       2.0825
     944       2.3475       2.4420
     945       2.1126       2.0139
     946       2.0997       2.8921
     947       2.0012       2.4965
     948       2.1535       1.8579
     949       2.1463       2.1599
     950       2.2641       2.7328
     951       2.2028       1.9039
     952       2.1998       2.2789
     953       2.3906       2.5541
     954       2.1753       2.2813
     955       2.2210       2.3760
     956       2.0862       2.1272
     957       2.1468       2.4291
     958       2.2111       2.2949
     959       2.2872       2.0896
     960       2.1211       2.1193
     961       2.1750       2.5325
     962       2.0820       2.1389
     963       2.1722       3.2733
     964       2.1928       2.6191
     965       2.0636       2.5076
     966       2.0468       2.9872
     967       2.0807       3.0679
     968       2.0072       2.8707
     969       2.0216       2.7745
     970       1.9653       3.6403
     971       2.1809       2.8429
     972       2.1465       3.6353
     973       2.0330       3.2934
     974       2.0598       2.3906
     975       2.1337       3.1382
     976       2.1333       2.6442
     977       2.4820       4.5314
     978       3.5675       2.9013
     979       3.4640       2.4901
     980       3.2817       3.5535
     981       3.3895       2.8763
     982       2.2960       2.6840
     983       3.0634       3.4462
     984       3.2471       3.6480
     985       3.9134       2.4241
     986       3.2111       3.0332
     987       3.0117       3.3005
     988       3.3029       3.6545
     989       3.6625       4.6860
     990       3.2847       4.3915
     991       2.8893       4.8985
     992       3.2604       5.0704
     993       3.4756       3.3586
     994       3.2759       3.7497
     995       4.2342       4.4342
     996       4.0936       4.4942
     997       3.4906       3.3320
     998       3.3983       3.7402
     999       3.5951       4.2569
    1000       3.5274       3.4307
    1001       1.6021       1.0866
    1002       1.5631       1.3645
    1003       1.6800       0.9586
    1004       1.7204       1.4091
    1005       2.0002       1.0676
    1006       1.8543       1.6106
    1007       1.8943       1.2186
    1008       1.8848       1.3440
    1009       2.0257       0.9071
    1010       1.8977       1.1479
    1011       1.7635       1.1659
    1012       1.9103       0.8298
    1013       1.9680       0.9712
    1014       1.9248       1.4565
    1015       1.8942       1.0383
    1016       1.8767       1.2454
    1017       1.7639       1.2520
    1018       1.7704       1.0242
    1019       2.0169       1.2528
    1020       1.7902       0.9754
    1021       1.9427       0.8019
    1022       1.9067       0.9052
    1023       1.9815       1.4261
    1024       1.9063       1.4895
    1025       1.9203       0.8143
    1026       1.9526       0.8025
    1027       2.0464       0.9194
    1028       2.0772       1.1677
    1029       2.0652       0.8593
    1030       1.8800       1.0481
    1031       2.2535       1.1317
    1032       2.1862       0.8883
    1033       2.2001       1.3582
    1034       2.1077       0.9394
    1035       2.1690       1.2812
    1036       2.2563       1.0528
    1037       2.3408       1.0072
    1038       2.3852       1.4652
    1039       2.1096       1.7668
    1040       2.0766       1.1996
    1041       2.0781       1.5394
    1042       2.2640       0.8974
